ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10315.0,35.0,100.0,6.0,4215.05,10/29/2004 0:00,Shipped,4.0,10.0,2004.0,Ships,122.0,S24_2011,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10400.0,24.0,61.66,2.0,1479.84,4/1/2005 0:00,Shipped,2.0,4.0,2005.0,Planes,68.0,S24_2841,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,usa,,Frick,Sue,Small
10173.0,26.0,57.51,12.0,1495.26,11/5/2003 0:00,Shipped,4.0,11.0,2003.0,Vintage Cars,60.0,S18_2248,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10172.0,22.0,74.51,1.0,1639.22,11/5/2003 0:00,Shipped,4.0,11.0,2003.0,Classic Cars,90.0,S24_2766,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Small
10263.0,24.0,75.35,11.0,1808.4,6/28/2004 0:00,Shipped,2.0,6.0,2004.0,Planes,72.0,S24_4278,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Small
10271.0$,22.0$,100.0$,1.0,3070.54,7/20/2004 0:00,Shipped,3.0,7.0,2004.0,Classic Cars,118.0,S24_4048,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,???,CA,97562,USA,,Nelson,Valarie,Medium
10212.0,40.0,100.0,11.0,5554.4,1/16/2004 0:00,Shipped,1.0,1.0,2004.0,Classic Cars,169.0,S18_3232,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Usa ,EMEA,Freyre,Diego,Medium
10177.0,44.0,92.16,4.0,4055.04,11/7/2003 0:00,Shipped,4.0,11.0,2003.0,Ships,100.0,S700_3505,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Medium
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Usa ,,,,
10203.0,44.0,82.99,9.0,3651.56,12/2/2003 0:00,Shipped,4.0,12.0,2003.0,Classic Cars,79.0,S12_3990,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10143.0,32.0,100.0,7.0,5248.0,8/10/2003 0:00,Shipped,3.0,8.0,2003.0,Planes,157.0,S18_1662,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Medium
10394.0$,22.0$,100.0$,5.0,3353.02,3/15/2005 0:00,Shipped,1.0,3.0,2005.0,Classic Cars,169.0,S18_3232,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10414.0,31.0,75.89,4.0,2352.59,5/6/2005 0:00,On Hold,2.0,5.0,2005.0,Ships,72.0,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Small
10117.0,23.0,97.42,4.0,2240.66,4/16/2003 0:00,Shipped,2.0,4.0,2003.0,Vintage Cars,87.0,S18_4522,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,usa,Japan,Natividad,Eric,Small
10267.0$,44.0$,96.74$,4.0,4256.56,7/7/2004 0:00,Shipped,3.0,7.0,2004.0,Classic Cars,85.0,S24_3191,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium
10329.0,45.0,63.91,11.0,2875.95,11/15/2004 0:00,Shipped,4.0,11.0,2004.0,Motorcycles,99.0,S32_1374,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,???,NY,10022,usa,,Yu,Kwai,Small
,,,,,,,,,,,,,,,,,,,,usa,,,,
521250.0,4850.0,5000.0,3.0,2000.77,11/13/2003 0:00,Shipped,4.0,11.0,2003.0,Classic Cars,101.0,S700_2824,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Small
10292.0,40.0,53.75,5.0,2150.0,9/8/2004 0:00,Shipped,3.0,9.0,2004.0,Classic Cars,57.0,S24_1444,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,usa,,Yu,Kwai,Small
10375.0,44.0,100.0,11.0,5208.72,2/3/2005 0:00,Shipped,1.0,2.0,2005.0,Planes,80.0,S700_3167,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,usa,EMEA,Labrune,Janine,Medium
10424.0,49.0,100.0,3.0,7969.36,5/31/2005 0:00,In Process,2.0,5.0,2005.0,Trucks and Buses,136.0,S12_1666,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large
10228.0,32.0,100.0,1.0,3360.0,3/10/2004 0:00,Shipped,1.0,3.0,2004.0,Trucks and Buses,116.0,S18_1097,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,usa,,Tseng,Kyung,Medium
10107.0,27.0,100.0,4.0,6065.55,2/24/2003 0:00,Shipped,1.0,2.0,2003.0,Motorcycles,193.0,S10_4698,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium
10253.0,33.0,100.0,4.0,4459.62,6/1/2004 0:00,Cancelled,2.0,6.0,2004.0,Classic Cars,142.0,S18_1984,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
,,,,,,,,,,,,,,,,,,,,usa,,,,
10358.0,20.0,36.42,11.0,728.4,12/10/2004 0:00,Shipped,4.0,12.0,2004.0,Trucks and Buses,122.0,S18_2319,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10329.0,39.0,64.74,15.0,2524.86,11/15/2004 0:00,Shipped,4.0,11.0,2004.0,Classic Cars,115.0,S12_4675,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,???,NY,10022,USA,,Yu,Kwai,Small
10291.0,32.0,71.75,7.0,2296.0,9/8/2004 0:00,Shipped,3.0,9.0,2004.0,Trucks and Buses,64.0,S32_3522,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,???,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10224.0,50.0,77.29,3.0,3864.5,2/21/2004 0:00,Shipped,1.0,2.0,2004.0,Motorcycles,81.0,S50_4713,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Medium
10300.0,33.0,100.0,5.0,5521.89,10/4/2003 0:00,Shipped,4.0,10.0,2003.0,Classic Cars,194.0,S12_1099,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium
,,,,,,,,,,,,,,,,,,,,,,,,
10143.0,34.0,36.66,1.0,1246.44,8/10/2003 0:00,Shipped,3.0,8.0,2003.0,Vintage Cars,43.0,S50_1341,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small
10115.0,27.0,100.0,3.0,2843.91,4/4/2003 0:00,Shipped,2.0,4.0,2003.0,Trucks and Buses,115.0,S50_1392,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,???,NY,10022,USA,,Hernandez,Maria,Small
10172.0,34.0,42.76,5.0,1453.84,11/5/2003 0:00,Shipped,4.0,11.0,2003.0,Classic Cars,50.0,S24_1628,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Small
10240.0,37.0,100.0,1.0,5959.22,4/13/2004 0:00,Shipped,2.0,4.0,2004.0,Classic Cars,141.0,S18_3685,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,???,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium
10117.0,21.0,49.21,11.0,1033.41,4/16/2003 0:00,Shipped,2.0,4.0,2003.0,Trains,58.0,S50_1514,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10162.0,37.0,38.98,7.0,1442.26,10/18/2003 0:00,Shipped,4.0,10.0,2003.0,Vintage Cars,41.0,S24_3969,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small
10386.0,30.0,95.48,3.0,2864.4,3/1/2005 0:00,Resolved,1.0,3.0,2005.0,Ships,99.0,S700_3962,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Usa ,EMEA,Freyre,Diego,Small
10322.0,33.0,100.0,12.0,3524.73,11/4/2004 0:00,Shipped,4.0,11.0,2004.0,Vintage Cars,101.0,S18_2949,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,usa,,Young,Valarie,Medium
10339.0,21.0,50.65,7.0,1063.65,11/23/2004 0:00,Shipped,4.0,11.0,2004.0,Planes,109.0,S24_1785,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small
10108.0,30.0,63.07,5.0,1892.1,3/3/2003 0:00,Shipped,1.0,3.0,2003.0,Classic Cars,61.0,S24_3371,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,usa,Japan,Cruz,Arnold,Small
10180.0,22.0,100.0,7.0,2514.6,11/11/2003 0:00,Shipped,4.0,11.0,2003.0,Motorcycles,102.0,S32_4485,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,???,,59000,France,EMEA,Rance,Martine,Small
10394.0,37.0,100.0,1.0,6376.58,3/15/2005 0:00,Shipped,1.0,3.0,2005.0,Classic Cars,143.0,S18_4027,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
521250.0,4850.0,5000.0,,,,,,,,,,,,,,,,,,,,,,
10208.0,42.0,63.88,6.0,2682.96,1/2/2004 0:00,Shipped,1.0,1.0,2004.0,Ships,54.0,S72_3212,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small
10149.0,26.0,38.98,9.0,1013.48,9/12/2003 0:00,Shipped,3.0,9.0,2003.0,Vintage Cars,41.0,S24_3969,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,Usa ,,Taylor,Sue,Small
10208.0,37.0,100.0,4.0,4447.4,1/2/2004 0:00,Shipped,1.0,1.0,2004.0,Ships,100.0,S700_3505,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10104.0,35.0,55.49,6.0,1942.15,1/31/2003 0:00,Shipped,1.0,1.0,2003.0,Classic Cars,57.0,S24_1444,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10168.0,46.0,61.18,5.0,2814.28,10/28/2003 0:00,Shipped,4.0,10.0,2003.0,Motorcycles,60.0,S18_2625,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Small
10403.0,31.0,68.34,3.0,2118.54,4/8/2005 0:00,Shipped,2.0,4.0,2005.0,Motorcycles,81.0,S50_4713,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small
10416.0,22.0,100.0,11.0,2457.18,5/10/2005 0:00,Shipped,2.0,5.0,2005.0,Planes,99.0,S700_2466,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10259.0,47.0,100.0,9.0,5285.62,6/15/2004 0:00,Shipped,2.0,6.0,2004.0,Trucks and Buses,127.0,S24_2300,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,???,,69045,Usa ,APAC,Victorino,Wendy,Medium
10205.0,36.0,100.0,2.0,3735.72,12/3/2003 0:00,Shipped,4.0,12.0,2003.0,Vintage Cars,102.0,S18_1342,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10287.0,41.0,69.43,13.0,2846.63,8/30/2004 0:00,Shipped,3.0,8.0,2004.0,Classic Cars,79.0,S12_3990,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Small
,,,,,,,,,,,,,,,,,,,,,,,,
10142.0,46.0,100.0,11.0,9470.94,8/8/2003 0:00,Shipped,3.0,8.0,2003.0,Classic Cars,173.0,S12_3891,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large
10127.0,46.0,69.12,4.0,3179.52,6/3/2003 0:00,Shipped,2.0,6.0,2003.0,Trains,58.0,S50_1514,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium
10165.0,29.0,100.0,11.0,5032.95,10/22/2003 0:00,Shipped,4.0,10.0,2003.0,Classic Cars,163.0,S18_2238,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10224.0,30.0,100.0,5.0,3336.9,2/21/2004 0:00,Shipped,1.0,2.0,2004.0,Motorcycles,102.0,S32_4485,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Medium
,,,,,,,,,,,,,,,,,,,,usa,,,,
10272.0,27.0,100.0,3.0,4283.01,7/20/2004 0:00,Shipped,3.0,7.0,2004.0,Classic Cars,151.0,S12_3148,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Medium
10276.0,21.0,70.78,11.0,1486.38,8/2/2004 0:00,Shipped,3.0,8.0,2004.0,Motorcycles,81.0,S50_4713,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel,Small
10334.0,46.0,100.0,6.0,5814.86,11/19/2004 0:00,On Hold,4.0,11.0,2004.0,Trucks and Buses,122.0,S18_2319,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
10310.0,37.0,100.0,2.0,6231.91,10/16/2004 0:00,Shipped,4.0,10.0,2004.0,Classic Cars,141.0,S18_1129,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
10419.0,55.0,52.66,12.0,2896.3,5/17/2005 0:00,Shipped,2.0,5.0,2005.0,Classic Cars,61.0,S24_3371,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10373.0,44.0,100.0,14.0,4627.92,1/31/2005 0:00,Shipped,1.0,1.0,2005.0,Ships,66.0,S700_1138,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,usa,EMEA,Koskitalo,Pirkko,Medium
10120.0,49.0,50.62,12.0,2480.38,4/29/2003 0:00,Shipped,2.0,4.0,2003.0,Vintage Cars,43.0,S50_1341,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10185.0,22.0,79.45,5.0,1747.9,11/14/2003 0:00,Shipped,4.0,11.0,2003.0,Ships,99.0,S700_3962,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small
10176.0,23.0,100.0,9.0,3114.89,11/6/2003 0:00,Shipped,4.0,11.0,2003.0,Trucks and Buses,115.0,S50_1392,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Usa ,EMEA,Moroni,Maurizio,Medium
10261.0,20.0,89.53,9.0,1790.6,6/17/2004 0:00,Shipped,2.0,6.0,2004.0,Vintage Cars,87.0,S18_4522,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,usa,,Fresnisre,Jean,Small
10244.0$,40.0$,100.0$,7.0,4684.8,4/29/2004 0:00,Shipped,2.0,4.0,2004.0,Vintage Cars,102.0,S18_1342,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10363.0,31.0,94.58,1.0,2931.98,1/6/2005 0:00,Shipped,1.0,1.0,2005.0,Classic Cars,140.0,S24_3856,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,usa,EMEA,Suominen,Kalle,Small
10184.0,46.0,100.0,9.0,5984.14,11/14/2003 0:00,Shipped,4.0,11.0,2003.0,Trucks and Buses,122.0,S18_2319,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Medium
,,,,,,,,,,,,,,,,,???,,,,,,,
10253.0,40.0,42.67,7.0,1706.8,6/1/2004 0:00,Cancelled,2.0,6.0,2004.0,Classic Cars,37.0,S24_2972,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small
10105.0,22.0,100.0,7.0,2556.18,2/11/2003 0:00,Shipped,1.0,2.0,2003.0,Ships,99.0,S700_3962,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,usa,EMEA,Petersen,Jytte,Small
10246.0$,30.0$,61.99$,11.0,1859.7,5/5/2004 0:00,Shipped,2.0,5.0,2004.0,Trucks and Buses,60.0,S18_2432,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10223.0,21.0,100.0,7.0,2475.27,2/20/2004 0:00,Shipped,1.0,2.0,2004.0,Motorcycles,99.0,S32_1374,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10203.0,47.0,100.0,5.0,5195.85,12/2/2003 0:00,Shipped,4.0,12.0,2003.0,Classic Cars,115.0,S12_4675,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
,,,,,,,,,,,,,,,,,,,,,,,,
10211.0,35.0,78.0,5.0,2730.0,1/15/2004 0:00,Shipped,1.0,1.0,2004.0,Classic Cars,80.0,S18_3278,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Small
10221.0,23.0,97.0,4.0,2231.0,2/18/2004 0:00,Shipped,1.0,2.0,2004.0,Ships,86.0,S700_1938,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
10105.0,22.0,100.0,11.0,3065.04,2/11/2003 0:00,Shipped,1.0,2.0,2003.0,Vintage Cars,136.0,S18_3140,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
10122.0,43.0,100.0,5.0,5494.97,5/8/2003 0:00,Shipped,2.0,5.0,2003.0,Classic Cars,140.0,S24_3856,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium
10226.0,46.0,100.0,6.0,7343.9,2/26/2004 0:00,Shipped,1.0,2.0,2004.0,Classic Cars,141.0,S18_3685,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Large
10380.0,32.0,70.56,4.0,2257.92,2/16/2005 0:00,Shipped,1.0,2.0,2005.0,Vintage Cars,33.0,S24_1937,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10173.0,28.0,53.72,2.0,1504.16,11/5/2003 0:00,Shipped,4.0,11.0,2003.0,Vintage Cars,62.0,S18_2957,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Usa ,EMEA,Rovelli,Giovanni,Small
10372.0,25.0,84.71,5.0,2117.75,1/26/2005 0:00,Shipped,1.0,1.0,2005.0,Trains,100.0,S18_3259,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small
,,,,,,,,,,,,,,,,,,,,Usa ,,,,
10182.0,20.0,100.0,7.0,2212.0,11/12/2003 0:00,Shipped,4.0,11.0,2003.0,Vintage Cars,127.0,S18_2325,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,usa,,Nelson,Valarie,Small
10320.0,26.0,61.23,2.0,1591.98,11/3/2004 0:00,Shipped,4.0,11.0,2004.0,Classic Cars,61.0,S24_3371,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Small
10296.0,24.0,100.0,4.0,2441.04,9/15/2004 0:00,Shipped,3.0,9.0,2004.0,Planes,99.0,S700_2466,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,usa,EMEA,Donnermeyer,Michael,Small
10285.0,39.0,70.08,11.0,2733.12,8/27/2004 0:00,Shipped,3.0,8.0,2004.0,Motorcycles,76.0,S24_2000,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,Usa ,,Hernandez,Marta,Small
,,,,,,,,,,,,,,,,,,,,,,,,
10296.0,36.0,100.0,7.0,5676.84,9/15/2004 0:00,Shipped,3.0,9.0,2004.0,Planes,157.0,S18_1662,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Medium
10126.0,31.0,90.17,12.0,2795.27,5/28/2003 0:00,Shipped,2.0,5.0,2003.0,Vintage Cars,101.0,S18_2949,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,???,,28023,Usa ,EMEA,Sommer,Mart¡n,Small
10120.0,29.0,85.49,9.0,2479.21,4/29/2003 0:00,Shipped,2.0,4.0,2003.0,Planes,72.0,S24_4278,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10175.0,26.0,100.0,1.0,3543.28,11/6/2003 0:00,Shipped,4.0,11.0,2003.0,Trucks and Buses,118.0,S12_4473,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium
,,,,,,,,,,,,,,,,,,,,usa,,,,
10223.0,29.0,100.0,8.0,3199.86,2/20/2004 0:00,Shipped,1.0,2.0,2004.0,Planes,118.0,S700_2834,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10212.0,40.0,100.0,7.0,4910.4,1/16/2004 0:00,Shipped,1.0,1.0,2004.0,Classic Cars,132.0,S18_2870,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10192.0,37.0,69.82,4.0,2583.34,11/20/2003 0:00,Shipped,4.0,11.0,2003.0,Classic Cars,73.0,S24_1046,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Small
10188.0,32.0,65.42,5.0,2093.44,11/18/2003 0:00,Shipped,4.0,11.0,2003.0,Motorcycles,60.0,S18_2625,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,usa,,,,
10264.0,37.0,65.1,6.0,2408.7,6/30/2004 0:00,Shipped,2.0,6.0,2004.0,Motorcycles,69.0,S24_2360,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,???,MA,51003,USA,,Yoshido,Juri,Small
10361.0,25.0,62.46,1.0,1561.5,12/17/2004 0:00,Shipped,4.0,12.0,2004.0,Planes,72.0,S24_4278,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10190.0,46.0,32.99,1.0,1517.54,11/19/2003 0:00,Shipped,4.0,11.0,2003.0,Motorcycles,40.0,S32_2206,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10244.0$,30.0$,100.0$,1.0,3525.6,4/29/2004 0:00,Shipped,2.0,4.0,2004.0,Vintage Cars,101.0,S18_2949,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10386.0,32.0,94.34,17.0,3018.88,3/1/2005 0:00,Resolved,1.0,3.0,2005.0,Planes,80.0,S700_3167,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
521250.0,4850.0,5000.0,1.0,3191.2,9/19/2003 0:00,Shipped,3.0,9.0,2003.0,Classic Cars,147.0,S10_4962,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,usa,Japan,Natividad,Eric,Medium
10235.0,41.0,100.0,1.0,4177.49,4/2/2004 0:00,Shipped,2.0,4.0,2004.0,Motorcycles,99.0,S32_1374,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Medium
10275.0$,23.0$,81.91$,7.0,1883.93,7/23/2004 0:00,Shipped,3.0,7.0,2004.0,Motorcycles,99.0,S32_1374,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
